################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name  Description
################################################################################
# 1    conf  Configuration index (starting with 1).
# 2    index Atom index (starting with 1).
# 3    fxRef Reference force in x direction.
# 4    fyRef Reference force in y direction.
# 5    fzRef Reference force in z direction.
# 6    fx    Force in x direction.
# 7    fy    Force in y direction.
# 8    fz    Force in z direction.
###########################################################################################################################################################################
#        1          2                        3                        4                        5                        6                        7                        8
#     conf      index                    fxRef                    fyRef                    fzRef                       fx                       fy                       fz
###########################################################################################################################################################################
         2        347   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        348   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        349   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        350   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        351   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        352   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        353   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        354   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        355   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        356   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        357   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        358   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        359   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        360   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        361   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        362   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        363   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        364   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        365   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        366   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        367   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        368   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        369   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        370   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        371   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        372   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        373   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        374   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        375   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        376   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        377   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        378   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        379   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        380   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        381   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        382   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        383   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
         2        384   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      NAN                      NAN                      NAN
